"price";"date";"bedrooms";"bathrooms";"sqft_living";"sqft_lot";"floors";"waterfront";"view";"condition";"grade";"sqft_above";"sqft_basement";"yr_built";"yr_renovated";"zipcode";"lat";"long";"sqft_living15";"sqft_lot15"
725000;"2014 Jul";3;1,75;1690;8489;1;0;0;4;7;1690;0;1959;0;98004;47,6079;-122,192;1850;8536
399000;"2014 Nov";3;1;990;4250;1;0;0;4;7;840;150;1924;0;98136;47,5392;-122,39;990;4500
980000;"2014 Sep";4;4,25;3250;11780;2;0;0;3;8;2360;890;1944;2001;98004;47,6322;-122,203;1800;9000
1050000;"2014 Sep";3;2,25;2480;15022;1;0;4;3;9;1330;1150;1967;2003;98136;47,5497;-122,396;2500;8178
434000;"2014 Jul";3;2,75;1830;3200;2;0;0;3;8;1830;0;1991;0;98034;47,7155;-122,218;2030;3331
585000;"2014 June";4;2,75;2890;6825;1;0;0;3;8;1560;1330;1973;0;98034;47,734;-122,182;1900;10120
265000;"2015 Jan";6;2,5;2000;7650;1,5;0;0;4;7;1790;210;1960;0;98032;47,3841;-122,288;1710;7650
580000;"2014 Jul";4;2,75;3210;6825;1;0;0;5;7;1810;1400;1975;0;98034;47,7338;-122,169;1840;8000
178500;"2014 Oct";3;1;1200;8470;1;0;0;5;7;1200;0;1961;0;98032;47,3864;-122,287;1200;7952
650000;"2014 June";3;1,5;1320;8114;1;0;0;3;8;1320;0;1951;0;98004;47,5827;-122,195;2110;8114
575000;"2014 Nov";8;3;3840;15990;1;0;0;3;7;2530;1310;1961;0;98034;47,7111;-122,211;1380;8172
746000;"2015 Feb";3;1,75;1910;12321;1;0;0;4;7;1100;810;1952;0;98004;47,5995;-122,198;1910;NA
770126;"2014 Oct";4;2,75;2390;9300;1;0;0;3;8;1430;960;1979;0;98004;47,6035;-122,206;1910;9348
215000;"2014 Jul";3;1;1200;7280;1;0;0;4;7;1200;0;1967;0;98032;47,3724;-122,277;1200;8400
3e+05;"2014 Aug";3;1,75;1310;9761;1;0;0;3;7;1310;0;1967;0;98034;47,721;-122,228;1490;9600
342000;"2014 Dec";3;2,25;1200;2845;2;0;0;3;7;1200;0;1986;0;98034;47,7151;-122,203;1220;2140
1388000;"2015 Mar";5;1,75;2650;11340;1;0;0;3;8;2650;0;1955;0;98004;47,626;-122,213;2780;13204
431200;"2014 Jul";5;1,75;1360;10609;1;0;0;3;7;1060;300;1966;0;98034;47,7203;-122,229;1490;9935
278000;"2015 Mar";5;1,5;1820;8712;1;0;0;5;7;1090;730;1960;0;98032;47,3712;-122,289;1820;8712
850000;"2014 June";4;3,5;4140;7089;2;0;0;3;10;3160;980;2003;0;98034;47,7059;-122,2;2640;8896
299500;"2014 Aug";3;1,75;1810;34500;1;0;0;3;8;1230;580;1980;0;98032;47,3707;-122,275;2090;9735
234000;"2014 June";4;1;1390;18000;1;0;0;3;7;1390;0;1955;2013;98032;47,3885;-122,284;1390;18000
968000;"2014 Jul";5;2,5;2900;9799;1;0;0;3;8;1450;1450;1959;0;98004;47,6255;-122,208;2810;9687
487585;"2014 May";4;1,75;2010;9211;1;0;0;3;7;1470;540;1977;0;98034;47,7206;-122,171;1840;8500
1980000;"2014 Aug";4;4;4360;12081;2;0;0;3;10;4360;0;2007;0;98004;47,6377;-122,219;2180;10800
875000;"2015 Apr";4;1,75;2360;8286;1;0;0;3;7;1320;1040;1952;0;98004;47,6226;-122,205;1680;NA
419000;"2014 Aug";3;2,25;1700;7650;1;0;0;4;7;1340;360;1975;0;98034;47,7214;-122,166;1980;7200
640000;"2014 Aug";4;2,5;2320;11259;2;0;0;3;9;2320;0;1982;0;98004;47,6443;-122,194;2820;11770
515000;"2015 Mar";3;1,5;1660;5100;1;0;0;4;7;1210;450;1954;0;98136;47,5345;-122,383;1440;5100
825500;"2014 May";3;2,5;2780;11964;2;0;0;3;NA;2780;0;2009;0;98034;47,7127;-122,216;1760;9640
1264000;"2014 May";4;3,75;3490;9170;2;0;0;3;9;3490;0;2012;0;98004;47,5991;-122,2;1810;8470
720000;"2014 Aug";4;2,5;3420;17038;2;0;0;3;9;3420;0;2007;0;98034;47,718;-122,241;2520;14190
1850000;"2015 May";4;3,25;4160;10335;2;0;0;3;10;4160;0;2014;0;98004;47,6235;-122,192;1840;10333
2205000;"2015 Apr";3;2,5;3430;10177;2;0;0;3;10;3430;0;2014;0;98034;47,7159;-122,251;3110;12339
885000;"2015 Jan";3;2,25;2940;6500;3;0;0;3;9;2940;0;2014;0;98136;47,5482;-122,388;1680;6500
1450000;"2014 Oct";5;3,5;4170;9090;2;0;0;3;10;4170;0;2008;0;98004;47,5918;-122,196;1930;13635
301500;"2014 May";2;1,5;830;1333;2;0;0;3;7;830;0;2005;0;98136;47,5506;-122,381;1120;4822
2641100;"2015 Feb";5;4,25;4660;16200;2;0;2;3;11;4660;0;2005;0;98004;47,6326;-122,216;3340;16200
395000;"2014 June";2;2,25;1350;1493;2;0;0;3;8;1050;300;2007;0;98136;47,5421;-122,388;1250;1202
920000;"2014 Aug";4;2,75;3140;7258;2;0;1;3;10;3140;0;2006;0;98034;47,7064;-122,232;2990;13600
2320000;"2015 Apr";4;3,5;5050;9520;2;0;0;3;11;3610;1440;2007;0;98004;47,6364;-122,209;2430;9248
484950;"2015 Jan";3;2,25;1590;926;3;0;0;3;8;1590;0;2014;0;98136;47,5402;-122,387;1640;1321
437000;"2015 Mar";2;3;1460;1452;2;0;0;3;8;1140;320;2007;0;98136;47,5224;-122,39;1460;1452
995500;"2014 Aug";5;4,5;4280;8465;2;0;0;3;10;4280;0;2014;0;98034;47,7325;-122,165;2990;11067
5e+05;"2014 Sep";4;2,25;2270;8196;1;0;0;5;NA;1150;1120;1963;0;98034;47,7214;-122,227;1920;NA
398000;"2014 June";3;2,5;1720;1715;2;0;0;3;7;1240;480;2004;0;98136;47,5481;-122,384;1610;1626
820000;"2014 Aug";4;2,5;3170;3862;3;0;0;3;8;3170;0;2008;0;98034;47,6705;-122,145;2840;4181
360000;"2014 Jul";2;2,5;1233;1244;2;0;0;3;7;963;270;2007;0;98136;47,5533;-122,381;1230;1300
1563100;"2015 Mar";5;3,5;3630;8100;2;0;0;3;10;3630;0;2008;0;98004;47,5951;-122,2;1730;8246
1695000;"2014 Jul";5;4,75;3940;7067;2;0;0;3;10;3230;710;2008;0;98004;47,6232;-122,205;1910;7735
1266520;"2014 Sep";3;2,5;3060;9576;2;0;0;3;10;3060;0;2005;0;98004;47,5928;-122,199;3060;9579
1037000;"2015 Apr";5;3,75;4570;10194;2;0;0;3;11;4570;0;2006;0;98034;47,718;-122,161;2040;7560
358000;"2014 Jul";2;2,5;1278;987;2;0;0;3;7;1002;276;2007;0;98136;47,5532;-122,381;1220;1287
459000;"2015 Jan";3;2;1480;800;2;0;0;3;8;1000;480;2014;0;98136;47,5492;-122,387;1480;886
384000;"2014 Jul";3;2,25;1430;800;2;0;0;3;8;1140;290;2011;0;98136;47,5477;-122,388;1430;1387
799950;"2014 Oct";4;2,5;3320;7429;2;0;0;3;9;3320;0;2014;0;98034;47,7189;-122,225;1840;7429
1030000;"2014 May";3;4;3880;13095;2;0;3;3;11;3700;180;2009;0;98034;47,6996;-122,233;3880;10830
809950;"2014 Aug";4;3,5;3660;4903;2;0;0;3;9;2760;900;2014;0;98034;47,7184;-122,156;3630;4992
389000;"2015 Jan";3;2,5;1350;874;3;0;0;3;8;1270;80;2006;0;98136;47,5491;-122,387;1350;886
1750000;"2014 Jul";4;4,5;4650;7660;2;0;0;3;11;3640;1010;2008;0;98004;47,6349;-122,198;1710;8400
368000;"2014 May";3;2,5;1370;1350;2;0;0;3;7;1010;360;2007;0;98136;47,5534;-122,382;1450;6000
1750000;"2014 Sep";4;3,5;3845;8400;2;0;0;3;10;3845;0;2013;0;98004;47,6354;-122,198;1710;8400
2150000;"2014 May";4;5,5;5060;10320;2;0;0;3;11;5060;0;2008;0;98004;47,6245;-122,21;3010;10080
575000;"2014 Oct";3;3,5;2514;1559;2;0;0;3;8;2024;490;2007;0;98034;47,7044;-122,209;2090;10454
302860;"2015 Mar";2;1;970;3279;2;0;0;3;7;790;180;2007;0;98136;47,5469;-122,383;1150;1351
3204000;"2014 Aug";4;4;4810;18851;2;0;3;3;11;4810;0;2007;0;98004;47,6364;-122,214;3970;19929
419950;"2015 May";3;2,25;1250;811;3;0;0;3;8;1250;0;2014;0;98136;47,5419;-122,388;1250;1232
1360000;"2015 Mar";4;3,5;4120;12626;2;0;1;3;11;3970;150;2014;0;98034;47,7089;-122,245;4120;11913
394000;"2014 Jul";3;2;1160;3441;1;0;0;4;6;580;580;1930;0;98136;47,5314;-122,392;1160;4000
838000;"2015 Apr";4;2,5;2560;7210;2;0;0;3;9;2560;0;2006;0;98136;47,5535;-122,395;2160;10439
306500;"2014 Oct";2;1;840;892;2;0;0;3;7;840;0;2006;0;98136;47,5396;-122,387;1030;1007
499000;"2014 Oct";3;2,5;1861;1587;2;0;0;3;8;1578;283;2007;0;98034;47,7043;-122,209;2090;10454
271115;"2014 Oct";2;1,5;830;1325;2;0;0;3;7;830;0;2005;0;98136;47,5472;-122,384;1310;1485
2998000;"2015 May";5;4;6670;16481;2;0;0;3;12;4960;1710;2007;0;98004;47,6409;-122,221;4800;16607
3345000;"2015 Apr";5;3,75;5350;15360;1;0;1;3;11;3040;2310;2008;0;98004;47,648;-122,218;3740;15940
345000;"2015 Apr";2;1,75;1030;1106;2;0;0;3;7;765;265;2006;0;98136;47,5397;-122,387;1030;1066
399000;"2015 Apr";2;2;1110;1155;3;0;0;3;7;980;130;2008;0;98136;47,5496;-122,388;1110;1089
1699990;"2014 Oct";4;3,75;3320;8234;2;0;0;3;10;3320;0;2014;0;98004;47,5963;-122,2;1560;8240
394950;"2015 Feb";2;2,25;1300;2104;2;0;0;3;8;1010;290;2011;0;98136;47,5477;-122,388;1430;1850
324950;"2014 Jul";4;2,5;2229;5723;2;0;0;3;7;2229;0;2012;0;98032;47,3693;-122,286;2738;5742
799950;"2014 Oct";5;3,75;3760;4702;2;0;0;3;9;2780;980;2014;0;98034;47,7202;-122,223;2950;5981
1898000;"2015 Jan";4;4,5;4020;9656;2;0;0;3;10;4020;0;2007;0;98004;47,6358;-122,207;1960;9520
960000;"2015 Jan";4;4,5;3720;7746;2;0;0;3;10;3720;0;2014;0;98034;47,7323;-122,165;3080;11067
289000;"2014 Oct";2;1,5;1160;2158;2;0;0;3;7;1160;0;1982;0;98034;47,7178;-122,19;1150;2158
389500;"2014 Jul";3;2,5;1350;874;3;0;0;3;8;1270;80;2006;0;98136;47,549;-122,387;1350;886
451300;"2014 Jul";3;2,5;1420;814;2;0;0;3;8;1140;280;2008;0;98136;47,5429;-122,387;1340;1382
539950;"2014 Dec";3;2,25;1670;1596;3;0;0;3;8;1670;0;2014;0;98136;47,5402;-122,387;1640;1310
394950;"2014 May";3;2,5;1350;1250;3;0;0;3;8;1270;80;2006;0;98136;47,5491;-122,387;1350;886
249000;"2014 Jul";2;1,5;1090;2686;2;0;0;3;7;1090;0;1982;0;98034;47,717;-122,19;1160;2158
760000;"2015 Mar";4;3,25;2690;3995;2;0;0;3;9;2060;630;2014;0;98136;47,532;-122,384;1810;4590
489950;"2015 Feb";3;2,25;1590;926;3;0;0;3;8;1590;0;2014;0;98136;47,5402;-122,387;1640;1321
479000;"2015 Apr";2;2,5;1741;1439;2;0;0;3;8;1446;295;2007;0;98034;47,7043;-122,209;2090;10454
798500;"2015 Mar";3;3;1950;1833;3;0;0;3;9;1610;340;2009;0;98004;47,6078;-122,202;2040;2131
375000;"2014 May";6;2,25;3206;5793;2;0;0;3;7;3206;0;2012;0;98032;47,369;-122,287;2527;5804
1940000;"2015 Apr";5;3,5;4230;16526;2;0;0;3;10;4230;0;2008;0;98004;47,5933;-122,199;3000;12362
720000;"2015 May";2;1,75;1570;1108;3;0;0;3;9;1570;0;2007;0;98004;47,6215;-122,2;1940;1160
910000;"2015 Feb";3;2,5;2030;1160;3;0;0;3;9;1970;60;2007;0;98004;47,6213;-122,2;1950;1160
695000;"2014 Aug";2;1,75;1570;1207;3;0;0;3;9;1570;0;2007;0;98004;47,6215;-122,201;1570;1206
1800000;"2014 May";5;5;4490;10279;2;0;0;3;10;3930;560;2013;0;98004;47,5974;-122,202;2490;10279
915000;"2015 May";4;2,5;2910;4356;3;0;0;3;8;2910;0;2010;0;98034;47,6705;-122,146;2840;4181
785000;"2014 Dec";3;3;1950;1983;3;0;0;3;9;1610;340;2009;0;98004;47,6078;-122,202;2040;2131
372000;"2014 Oct";3;2;1330;1042;2;0;0;3;8;1060;270;2014;0;98136;47,5522;-122,382;1440;2428
775000;"2014 Aug";5;2,5;2600;4284;2;0;0;3;9;2600;0;2014;0;98136;47,5409;-122,39;1620;5000
870000;"2014 May";4;2,5;3520;6773;2,5;0;0;3;9;2650;870;2006;0;98136;47,5317;-122,391;2930;6458
950000;"2015 Jan";2;2,25;2200;2043;2;0;0;3;9;1760;440;2007;0;98004;47,6213;-122,2;2020;1957
834950;"2014 Sep";5;3,5;3630;4911;2;0;0;3;9;2790;840;2014;0;98034;47,718;-122,156;3600;4992
2065000;"2014 June";4;3,75;4350;7965;2;0;0;3;10;4350;0;2013;0;98004;47,6289;-122,205;2190;8557
1765000;"2014 Sep";4;3,25;3980;10249;2;0;0;3;10;3980;0;2011;0;98004;47,5873;-122,196;2450;10912
899000;"2015 May";4;3,5;2490;5500;2;0;0;3;9;1780;710;2015;0;98136;47,5499;-122,393;1710;5500
435000;"2014 June";3;2;1980;2674;3;0;0;3;8;1980;0;2007;0;98136;47,5524;-122,382;1440;2674
1987500;"2014 Dec";5;3,5;5230;8960;2;0;0;3;11;4450;780;2014;0;98004;47,5964;-122,201;2310;9603
402000;"2014 June";3;3,5;1240;1666;2;0;0;3;7;1000;240;2008;0;98136;47,5496;-122,388;1110;1027
1750000;"2014 Nov";4;2,75;3560;8975;2;0;0;3;10;3560;0;2014;0;98004;47,6322;-122,209;3440;12825
377500;"2014 Aug";3;2,5;1350;886;3;0;0;3;8;1270;80;2006;0;98136;47,5491;-122,387;1350;886
406000;"2015 Mar";2;2;1110;1095;3;0;0;3;7;980;130;2008;0;98136;47,5494;-122,388;1110;1083
670000;"2014 June";3;2,5;3310;5300;2;0;2;3;8;2440;870;2008;0;98136;47,5178;-122,389;2140;7500
3e+06;"2015 Apr";4;3,75;5090;14823;1;0;0;3;11;4180;910;2013;0;98004;47,62;-122,207;3030;12752
346000;"2014 Dec";3;2;1060;1184;2;0;0;3;7;730;330;2006;0;98136;47,5443;-122,385;1270;1601
999999;"2015 Feb";3;2,5;2100;4097;2;0;0;3;9;2100;0;2008;0;98004;47,5983;-122,2;1780;4764
1700000;"2015 Jan";4;3,5;3830;8963;2;0;0;3;10;3120;710;2014;0;98004;47,599;-122,197;2190;10777
1537000;"2014 Oct";5;3,75;4470;8088;2;0;0;3;11;4470;0;2008;0;98004;47,6321;-122,2;2780;8964
1007500;"2015 Mar";4;3,5;3510;7200;2;0;0;3;9;2600;910;2009;0;98136;47,5537;-122,398;2050;6200
